topic,time_ns
Baseline,1453083
Lotus,6693208
Baseline,1057459
Lotus,4772125
Baseline,1899875
Lotus,7036083
Baseline,1667542
Lotus,7317875
Baseline,1893083
Lotus,7266666
Baseline,1077375
Lotus,5720042
Baseline,1973084
Lotus,8980292
Baseline,1315083
Lotus,6957625
Baseline,2141875
Lotus,8623125
Baseline,1138250
Lotus,5792584
Baseline,1925917
Lotus,8510834
Baseline,2088583
Lotus,11958458
Baseline,886833
Lotus,5077333
Baseline,968625
Lotus,6112958
Baseline,1903625
Lotus,7139625
Baseline,1144417
Lotus,5893625
Baseline,1732042
Lotus,8187042
Baseline,1141459
Lotus,6247459
Baseline,2138334
Lotus,10303167
Baseline,1083667
Lotus,6275959
Baseline,1375958
Lotus,7820250
Baseline,1075917
Lotus,5822792
Baseline,1619458
Lotus,8583167
Baseline,1241459
Lotus,5445917
Baseline,2036875
Lotus,9217208
Baseline,866209
Lotus,5496417
Baseline,2704708
Lotus,7339917
Baseline,992000
Lotus,5624166
Baseline,2024708
Lotus,9872833
Baseline,1276750
Lotus,5781875
Baseline,1922000
Lotus,8661250
Baseline,1198250
Lotus,7404208
Baseline,1845083
Lotus,9293750
Baseline,1347291
Lotus,6316500
Baseline,1869917
Lotus,7889209
Baseline,1098250
Lotus,6403750
Baseline,2030625
Lotus,7820083
Baseline,1148333
Lotus,5529083
Baseline,1811417
Lotus,7503292
Baseline,1426833
Lotus,7144417
Baseline,1761083
Lotus,7363083
Baseline,1187375
Lotus,5422750
Baseline,1937209
Lotus,7504917
Baseline,1008000
Lotus,5425917
Baseline,1886583
Lotus,7616542
Baseline,1187458
Lotus,5880542
Baseline,1827375
Lotus,7334250
Baseline,1462875
Lotus,6836208
Baseline,1976375
Lotus,7145834
Baseline,1025333
Lotus,6921750
Baseline,1186875
Lotus,5261875
Baseline,1397917
Lotus,6473542
Baseline,1861166
Lotus,7895750
Baseline,1086333
Lotus,5208750
Baseline,1889083
Lotus,7843958
Baseline,908250
Lotus,5484916
Baseline,715334
Lotus,4632125
Baseline,948666
Lotus,6068791
Baseline,1576542
Lotus,6862583
Baseline,1392000
Lotus,5646833
Baseline,1733916
Lotus,7040625
Baseline,1291167
Lotus,5525625
Baseline,1976125
Lotus,7933916
Baseline,1260750
Lotus,7442583
Baseline,1823042
Lotus,8181042
Baseline,1527916
Lotus,8471125
Baseline,1849125
Lotus,9153334
Baseline,1277417
Lotus,5624292
Baseline,2171333
Lotus,8600541
Baseline,984125
Lotus,4597458
Baseline,2126667
Lotus,8791542
Baseline,1650542
Lotus,7217792
Baseline,1898417
Lotus,9721167
Baseline,1757666
Lotus,6903333
Baseline,1432042
Lotus,6136875
Baseline,1606458
Lotus,6152041
Baseline,1956000
Lotus,9181958
Baseline,1125042
Lotus,5273625
Baseline,1888541
Lotus,8188583
Baseline,991334
Lotus,5062959
Baseline,1890500
Lotus,7802708
Baseline,1382167
Lotus,6533834
Baseline,1981250
Lotus,7723208
Baseline,1076750
Lotus,5357208
Baseline,1703667
Lotus,8289208
Baseline,1681334
Lotus,6748709
Baseline,1935292
Lotus,9149542
Baseline,1109500
Lotus,6230292
Baseline,1618416
Lotus,6769125
Baseline,1142958
Lotus,8665375
Baseline,1658083
Lotus,7367792
Baseline,1287000
Lotus,8290750
Baseline,1942125
Lotus,7680125
Baseline,1277750
Lotus,5596833
Baseline,2129625
Lotus,8623958
Baseline,1113625
Lotus,5139833
Baseline,1898958
Lotus,8645583
Baseline,1031750
Lotus,5051750
Baseline,1177125
Lotus,5841833
Baseline,1744375
Lotus,7820959
Baseline,1887791
Lotus,7584041
Baseline,1197583
Lotus,5646583
Baseline,1876083
Lotus,8484583
Baseline,1450667
Lotus,6719000
Baseline,1701375
Lotus,9309417
Baseline,956209
Lotus,5176375
Baseline,1657208
Lotus,8168292
Baseline,914541
Lotus,6499041
Baseline,1915917
Lotus,7756959
Baseline,943833
Lotus,5501458
Baseline,1944666
Lotus,6990541
Baseline,1150541
Lotus,5195750
Baseline,1276291
Lotus,6586583
Baseline,1380625
Lotus,6219125
Baseline,1770875
Lotus,7227834
Baseline,914958
Lotus,5644000
Baseline,1937833
Lotus,7807875
Baseline,830917
Lotus,5954250
Baseline,813625
Lotus,6431917
Baseline,843250
Lotus,5661041
Baseline,1589500
Lotus,8116917
Baseline,849042
Lotus,5235125
Baseline,1192792
Lotus,6207792
Baseline,1400792
Lotus,7317333
Baseline,1925125
Lotus,8022250
Baseline,1574125
Lotus,6251584
Baseline,1189083
Lotus,6344375
Baseline,1666333
Lotus,7255833
Baseline,1724583
Lotus,8778708
Baseline,1451417
Lotus,6739750
Baseline,1040666
Lotus,4447125
Baseline,899167
Lotus,5785458
Baseline,600000
Lotus,3659625
Baseline,1338292
Lotus,6313958
Baseline,1574375
Lotus,7037916
Baseline,1263834
Lotus,6323375
Baseline,1788916
Lotus,6967500
Baseline,1371584
Lotus,6725250
Baseline,2056583
Lotus,9556583
Baseline,1758209
Lotus,6932417
Baseline,1159750
Lotus,5874291
Baseline,1378583
Lotus,7052041
Baseline,1557458
Lotus,6834250
Baseline,1005584
Lotus,5577834
Baseline,1829417
Lotus,7917792
Baseline,1381375
Lotus,7099708
Baseline,2090584
Lotus,7785875
Baseline,1316417
Lotus,6555792
Baseline,1770541
Lotus,9387375
Baseline,963083
Lotus,5610833
Baseline,985500
Lotus,6437708
Baseline,736333
Lotus,6342875
Baseline,1290709
Lotus,5589167
Baseline,1097458
Lotus,6563041
Baseline,1842375
Lotus,9137167
Baseline,1177125
Lotus,6699875
Baseline,1987916
Lotus,8780083
Baseline,52334333
Lotus,58230166
Baseline,7594750
Lotus,14479458
Baseline,1387041
Lotus,7483791
Baseline,1835250
Lotus,9536417
Baseline,990959
Lotus,5647292
Baseline,1261000
Lotus,5697584
Baseline,1187041
Lotus,5613708
Baseline,1199000
Lotus,6526333
Baseline,1072000
Lotus,5154916
Baseline,1612500
Lotus,8632125
Baseline,1093792
Lotus,5285875
Baseline,1827125
Lotus,8185208
Baseline,683459
Lotus,5107875
Baseline,715125
Lotus,3822833
Baseline,1078000
Lotus,5632708
Baseline,1949292
Lotus,8562584
Baseline,1127666
Lotus,6649958
Baseline,1038291
Lotus,6335250
Baseline,1017459
Lotus,6094334
Baseline,1744417
Lotus,7842417
Baseline,1112000
Lotus,5170083
Baseline,3199834
Lotus,8465792
Baseline,1032666
Lotus,5274458
Baseline,1802334
Lotus,8106084
Baseline,1324833
Lotus,6263833
Baseline,1851125
Lotus,8259583
Baseline,1148541
Lotus,4725750
Baseline,715583
Lotus,6023583
Baseline,668917
Lotus,4272625
Baseline,1930042
Lotus,10211875
Baseline,1658000
Lotus,6406417
Baseline,814708
Lotus,4453750
Baseline,743958
Lotus,9456375
Baseline,965625
Lotus,5509958
Baseline,1434625
Lotus,5419500
Baseline,1457833
Lotus,6866208
Baseline,873750
Lotus,5870167
Baseline,1443459
Lotus,5916584
Baseline,1170833
Lotus,7146625
Baseline,1635042
Lotus,7930625
Baseline,1394500
Lotus,6884250
Baseline,1672500
Lotus,7634167
Baseline,1514625
Lotus,6345000
Baseline,1346625
Lotus,6842750
Baseline,1791000
Lotus,6119125
Baseline,1104292
Lotus,5956167
Baseline,1516833
Lotus,6232083
Baseline,1741250
Lotus,7326042
Baseline,1634083
Lotus,5944833
Baseline,1687167
Lotus,7669125
Baseline,1589042
Lotus,6567708
Baseline,1708042
Lotus,7567667
Baseline,1097208
Lotus,5216583
Baseline,1491958
Lotus,6427625
Baseline,1718917
Lotus,8169500
Baseline,1575958
Lotus,5846042
Baseline,1116542
Lotus,5803375
Baseline,1417208
Lotus,12755916
Baseline,768000
Lotus,4246917
Baseline,1678167
Lotus,7394625
Baseline,1434250
Lotus,5274500
Baseline,1691375
Lotus,8809708
Baseline,1215666
Lotus,5577416
Baseline,1532708
Lotus,6291875
Baseline,953291
Lotus,4955750
Baseline,673166
Lotus,4957958
Baseline,1377250
Lotus,8442041
Baseline,858750
Lotus,6228458
Baseline,1009792
Lotus,4909750
Baseline,846541
Lotus,6232583
Baseline,865959
Lotus,4179834
Baseline,880500
Lotus,4423292
Baseline,710959
Lotus,4504709
Baseline,1196250
Lotus,6059417
Baseline,716042
Lotus,4696833
Baseline,816791
Lotus,9630791
Baseline,717958
Lotus,5336708
Baseline,1103792
Lotus,5491417
Baseline,1197417
Lotus,6162334
Baseline,704167
Lotus,3839625
Baseline,1226000
Lotus,12838334
Baseline,907541
Lotus,6355541
Baseline,733542
Lotus,3710709
Baseline,944250
Lotus,6014125
Baseline,752083
Lotus,4965792
Baseline,935542
Lotus,4525667
Baseline,1083250
Lotus,6922750
Baseline,988958
Lotus,4632417
Baseline,704125
Lotus,7456083
Baseline,1019792
Lotus,5975875
Baseline,719542
Lotus,5787833
Baseline,691916
Lotus,3972333
Baseline,879584
Lotus,4560500
Baseline,934083
Lotus,5070917
Baseline,2089916
Lotus,9166125
Baseline,2358042
Lotus,7370042
Baseline,1877250
Lotus,7618541
Baseline,1523291
Lotus,6452833
Baseline,2145834
Lotus,6947542
Baseline,1140625
Lotus,5661167
Baseline,2060625
Lotus,7383875
Baseline,1008041
Lotus,5671000
Baseline,2013542
Lotus,8814542
Baseline,1446250
Lotus,7693583
Baseline,1058084
Lotus,4733375
Baseline,1162250
Lotus,6673083
Baseline,1501834
Lotus,7206834
Baseline,1594000
Lotus,6962666
Baseline,2235083
Lotus,7770416
Baseline,1346125
Lotus,5797291
Baseline,1777250
Lotus,7623792
Baseline,1204333
Lotus,7105917
Baseline,1149583
Lotus,5100125
Baseline,1518708
Lotus,6827500
Baseline,1885750
Lotus,8299083
Baseline,1234250
Lotus,6640250
Baseline,1483750
Lotus,7390875
Baseline,966708
Lotus,5153542
Baseline,1769666
Lotus,7098375
Baseline,1083166
Lotus,5737541
Baseline,1778708
Lotus,9506708
Baseline,1040541
Lotus,5502416
Baseline,1845542
Lotus,6740083
Baseline,1007875
Lotus,5103333
Baseline,2115791
Lotus,8596291
Baseline,1529583
Lotus,6227167
Baseline,1924542
Lotus,8801959
Baseline,1363791
Lotus,6410750
Baseline,1833416
Lotus,9209833
Baseline,995208
Lotus,5685625
Baseline,2033875
Lotus,8821416
Baseline,1188208
Lotus,7103083
Baseline,1931625
Lotus,8728500
Baseline,976125
Lotus,5968708
Baseline,1839042
Lotus,9544208
Baseline,1579125
Lotus,6709375
Baseline,1851958
Lotus,6736833
Baseline,1175584
Lotus,5803084
Baseline,1742042
Lotus,8230084
Baseline,955000
Lotus,5357417
Baseline,1760000
Lotus,8267000
Baseline,1383000
Lotus,6415084
Baseline,1647875
Lotus,9640417
Baseline,1710416
Lotus,6824000
Baseline,1674750
Lotus,9684625
Baseline,1438334
Lotus,6963500
Baseline,2030625
Lotus,7098291
Baseline,1679583
Lotus,7095583
Baseline,1923208
Lotus,7114291
Baseline,1090666
Lotus,5516916
Baseline,1444333
Lotus,6065833
Baseline,1774875
Lotus,6884041
Baseline,1506792
Lotus,6484292
Baseline,1303250
Lotus,5319125
Baseline,1471791
Lotus,6902208
Baseline,1009542
Lotus,6781667
Baseline,1741042
Lotus,7719250
Baseline,910916
Lotus,5181458
Baseline,1840875
Lotus,8350125
Baseline,1054167
Lotus,5487542
Baseline,1825750
Lotus,6575875
Baseline,1192916
Lotus,5463166
Baseline,2102167
Lotus,7613875
Baseline,1273042
Lotus,6410792
Baseline,961667
Lotus,5748709
Baseline,1221500
Lotus,6189791
Baseline,1996250
Lotus,7527459
Baseline,989917
Lotus,5102875
Baseline,1335625
Lotus,6010875
Baseline,1333208
Lotus,6672375
Baseline,1818042
Lotus,7941334
Baseline,1606500
Lotus,8258083
Baseline,1693167
Lotus,7727084
Baseline,1508875
Lotus,6594459
Baseline,1399667
Lotus,6457875
Baseline,1002875
Lotus,5320917
Baseline,1469542
Lotus,6536000
Baseline,1364667
Lotus,7192084
Baseline,2239667
Lotus,9925292
Baseline,1022541
Lotus,5275458
Baseline,1065625
Lotus,5252875
Baseline,1360917
Lotus,5793375
Baseline,1917292
Lotus,9796042
Baseline,1120333
Lotus,5517458
Baseline,2163375
Lotus,7648542
Baseline,1680208
Lotus,6656625
Baseline,1922000
Lotus,7270209
Baseline,1802833
Lotus,6292083
Baseline,1878208
Lotus,8327166
Baseline,855875
Lotus,5480250
Baseline,757958
Lotus,6476542
Baseline,1299709
Lotus,5836834
Baseline,1872416
Lotus,7590541
Baseline,1156916
Lotus,6301750
Baseline,2057750
Lotus,9093541
Baseline,1043875
Lotus,5352291
Baseline,1922250
Lotus,8260375
Baseline,979125
Lotus,5468000
Baseline,1229750
Lotus,6956542
Baseline,1091875
Lotus,6387958
Baseline,1848125
Lotus,7974375
Baseline,909917
Lotus,5268375
Baseline,1323584
Lotus,6542625
Baseline,680125
Lotus,4787833
Baseline,1662167
Lotus,8269667
Baseline,991958
Lotus,4713125
Baseline,1823292
Lotus,9240667
Baseline,1586208
Lotus,7024958
Baseline,1271167
Lotus,5583917
Baseline,1294875
Lotus,5595583
Baseline,1846125
Lotus,8339208
Baseline,1265792
Lotus,6930542
Baseline,1616250
Lotus,8169625
Baseline,1879333
Lotus,7536250
Baseline,1891375
Lotus,8855709
Baseline,1394084
Lotus,6605667
Baseline,1865875
Lotus,7066875
Baseline,900208
Lotus,6224500
Baseline,2409209
Lotus,9574084
Baseline,942750
Lotus,5285000
Baseline,2408083
Lotus,9001792
Baseline,1000500
Lotus,5251292
Baseline,1568917
Lotus,6706625
Baseline,947750
Lotus,5777958
Baseline,1841083
Lotus,9132083
Baseline,1127958
Lotus,5558458
Baseline,1811833
Lotus,8255083
Baseline,1457459
Lotus,6275750
Baseline,1772167
Lotus,8468709
Baseline,1274917
Lotus,5976709
Baseline,2040333
Lotus,8902208
Baseline,1731125
Lotus,6166583
Baseline,2064541
Lotus,8306333
Baseline,1681292
Lotus,7858125
Baseline,1825625
Lotus,8830500
Baseline,920000
Lotus,5342792
Baseline,1649500
Lotus,6003458
Baseline,1302875
Lotus,8112542
Baseline,1769625
Lotus,7194209
Baseline,970542
Lotus,5658583
Baseline,1839250
Lotus,8070917
Baseline,1347583
Lotus,5315041
Baseline,1893292
Lotus,9145500
Baseline,877125
Lotus,5157584
Baseline,1855958
Lotus,8689625
Baseline,735000
Lotus,5095750
Baseline,1682958
Lotus,6301250
Baseline,1369125
Lotus,5517709
Baseline,2045583
Lotus,8675000
Baseline,1084666
Lotus,5528916
Baseline,1856833
Lotus,7114500
Baseline,1618416
Lotus,6367000
Baseline,1910292
Lotus,8210709
Baseline,1050750
Lotus,5008125
Baseline,1982708
Lotus,10035875
Baseline,1499875
Lotus,6885709
Baseline,926875
Lotus,4380250
Baseline,1108917
Lotus,4797792
Baseline,2060250
Lotus,9353084
Baseline,2037709
Lotus,6864000
Baseline,1903625
Lotus,6204500
Baseline,1417625
Lotus,5912958
Baseline,1892708
Lotus,8542416
Baseline,1230042
Lotus,5704167
Baseline,1800958
Lotus,8880375
Baseline,1178500
Lotus,5637791
Baseline,1970625
Lotus,10539250
Baseline,1545375
Lotus,6661125
Baseline,1893959
Lotus,7234625
Baseline,1313000
Lotus,6205458
Baseline,2068500
Lotus,7474416
Baseline,1367875
Lotus,5344041
Baseline,1990250
Lotus,8411709
Baseline,1013500
Lotus,4765875
Baseline,1964042
Lotus,7880125
Baseline,1662291
Lotus,8205916
Baseline,1868042
Lotus,8786917
Baseline,1244625
Lotus,5824750
Baseline,1716417
Lotus,7178750
Baseline,1177583
Lotus,6157791
Baseline,1908208
Lotus,8375458
Baseline,903958
Lotus,5208166
Baseline,628500
Lotus,4174375
Baseline,1094416
Lotus,4966208
Baseline,840834
Lotus,5092209
Baseline,1076458
Lotus,5125000
Baseline,1719417
Lotus,7916167
Baseline,1120709
Lotus,5439209
Baseline,1702708
Lotus,6765958
Baseline,1321292
Lotus,6026250
Baseline,2134291
Lotus,7694458
Baseline,1004875
Lotus,4620417
Baseline,1610083
Lotus,6944917
Baseline,1294167
Lotus,5757209
Baseline,2139042
Lotus,7231625
Baseline,1284583
Lotus,5583583
Baseline,2213292
Lotus,7485667
Baseline,1087167
Lotus,5341500
Baseline,1172833
Lotus,5727708
Baseline,983166
Lotus,4830000
Baseline,1980583
Lotus,8493250
Baseline,1470542
Lotus,6978125
Baseline,1796000
Lotus,7579541
Baseline,1161916
Lotus,5441041
Baseline,1911708
Lotus,7810583
Baseline,1534875
Lotus,6674667
Baseline,1976916
Lotus,7583750
Baseline,1345792
Lotus,6306125
Baseline,1544292
Lotus,6455709
Baseline,2011708
Lotus,7985458
Baseline,2069625
Lotus,7268625
Baseline,960334
Lotus,6003959
Baseline,1950709
Lotus,8771917
Baseline,1705167
Lotus,6407250
Baseline,2031625
Lotus,9703042
Baseline,820625
Lotus,5152167
Baseline,1990875
Lotus,8400291
Baseline,1473125
Lotus,6234791
Baseline,2137541
Lotus,9444833
Baseline,1060750
Lotus,5619958
Baseline,1916625
Lotus,7946875
Baseline,1208291
Lotus,5210541
Baseline,1034250
Lotus,6323625
Baseline,1723209
Lotus,6594667
Baseline,1859083
Lotus,7836416
Baseline,1431000
Lotus,6917375
Baseline,1895250
Lotus,7908917
Baseline,1066375
Lotus,5666750
Baseline,1716292
Lotus,9394000
Baseline,833916
Lotus,4852708
Baseline,1702291
Lotus,6791875
Baseline,905667
Lotus,5271208
Baseline,2112750
Lotus,8523334
Baseline,1307875
Lotus,4950459
Baseline,2030250
Lotus,8294250
Baseline,1060291
Lotus,5328875
Baseline,1947292
Lotus,12168667
Baseline,718417
Lotus,4274750
Baseline,2119583
Lotus,8256000
Baseline,1368916
Lotus,6449791
Baseline,1861750
Lotus,8984542
Baseline,1028250
Lotus,5661875
Baseline,1800625
Lotus,7324375
Baseline,946041
Lotus,5086708
Baseline,1607417
Lotus,7937417
Baseline,1044583
Lotus,5653667
Baseline,1592166
Lotus,6043291
Baseline,1418708
Lotus,6300208
Baseline,1742375
Lotus,9258417
Baseline,1555250
Lotus,6343666
Baseline,1818958
Lotus,9011333
Baseline,1370375
Lotus,6484375
Baseline,1881292
Lotus,7804917
Baseline,1167666
Lotus,5457583
Baseline,1361417
Lotus,6586334
Baseline,836292
Lotus,5260333
Baseline,1909333
Lotus,7501000
Baseline,1249167
Lotus,5884667
Baseline,1751167
Lotus,7437500
Baseline,1177042
Lotus,5439292
Baseline,1779333
Lotus,6525125
Baseline,1288167
Lotus,5663208
Baseline,1837250
Lotus,10029500
Baseline,1080209
Lotus,4680792
Baseline,1957042
Lotus,9182542
Baseline,937375
Lotus,5971416
Baseline,1882167
Lotus,7426834
Baseline,1106417
Lotus,5441292
Baseline,1921000
Lotus,8431209
Baseline,1124208
Lotus,5408875
Baseline,1377250
Lotus,6225417
Baseline,1285958
Lotus,5403541
Baseline,1839542
Lotus,9053125
Baseline,1587792
Lotus,6864042
Baseline,1889750
Lotus,8720834
Baseline,1352708
Lotus,5377333
Baseline,1654125
Lotus,8073667
Baseline,912917
Lotus,5419833
Baseline,1754667
Lotus,8295000
Baseline,823500
Lotus,5440416
Baseline,2088958
Lotus,8778958
Baseline,1112500
Lotus,5286417
Baseline,1963291
Lotus,11863041
Baseline,994958
Lotus,5077625
Baseline,1138500
Lotus,5229458
Baseline,1109916
Lotus,5822750
Baseline,1755208
Lotus,8452458
Baseline,951042
Lotus,5361292
Baseline,1824625
Lotus,7794250
Baseline,1226334
Lotus,5654459
Baseline,1746709
Lotus,8398250
Baseline,1202834
Lotus,5449209
Baseline,1776667
Lotus,6975458
Baseline,1324708
Lotus,6381041
Baseline,2196542
Lotus,7525459
Baseline,1442792
Lotus,6041042
Baseline,1423583
Lotus,6083708
Baseline,1075250
Lotus,5461333
Baseline,1735416
Lotus,10558166
Baseline,1244250
Lotus,5621500
Baseline,1324250
Lotus,7019916
Baseline,896167
Lotus,5013500
Baseline,1748917
Lotus,8170833
Baseline,984416
Lotus,4875208
Baseline,2104000
Lotus,9127458
Baseline,1502875
Lotus,5579584
Baseline,1541250
Lotus,7968542
Baseline,1179500
Lotus,6246167
Baseline,1658500
Lotus,6453459
Baseline,1021334
Lotus,5316042
Baseline,2293750
Lotus,8868667
Baseline,926792
Lotus,5365708
Baseline,1749625
Lotus,7718208
Baseline,1135041
Lotus,5326583
Baseline,1303708
Lotus,6596708
Baseline,1938500
Lotus,7906291
Baseline,1439333
Lotus,6280125
Baseline,1090500
Lotus,6220208
Baseline,1995083
Lotus,7727708
Baseline,1258459
Lotus,12412875
Baseline,1790583
Lotus,9268208
Baseline,1173458
Lotus,5914125
Baseline,1095417
Lotus,5674208
Baseline,985583
Lotus,5152250
Baseline,1921209
Lotus,7201084
Baseline,1067042
Lotus,5449750
Baseline,1793416
Lotus,7512000
Baseline,1202459
Lotus,5435667
Baseline,1644708
Lotus,7390375
Baseline,1185667
Lotus,6195959
Baseline,1662000
Lotus,7618416
Baseline,1268083
Lotus,6789333
Baseline,1973875
Lotus,7354125
Baseline,1262500
Lotus,5507833
Baseline,1369083
Lotus,6261167
Baseline,956167
Lotus,5404917
Baseline,1900292
Lotus,9989500
Baseline,1327416
Lotus,6394375
Baseline,1909208
Lotus,8478958
Baseline,1518750
Lotus,7922291
Baseline,1877000
Lotus,6925500
Baseline,1313708
Lotus,6302125
Baseline,1847208
Lotus,6877458
Baseline,1321709
Lotus,7044334
Baseline,1872291
Lotus,8757333
Baseline,1410250
Lotus,6984917
Baseline,1298417
Lotus,5531667
Baseline,1215959
Lotus,5905542
Baseline,1828292
Lotus,7449209
Baseline,1186125
Lotus,4990750
Baseline,1610708
Lotus,6573125
Baseline,983709
Lotus,5287000
Baseline,1847666
Lotus,8143541
Baseline,1255084
Lotus,5589500
Baseline,1865959
Lotus,8664959
Baseline,1117500
Lotus,6467916
Baseline,2012417
Lotus,7565875
Baseline,971042
Lotus,4974250
Baseline,1634209
Lotus,8021792
Baseline,1193250
Lotus,5294500
Baseline,1779583
Lotus,7958167
Baseline,1003500
Lotus,5641166
Baseline,1591791
Lotus,6319416
Baseline,1094000
Lotus,5704542
Baseline,2247666
Lotus,7326416
Baseline,980917
Lotus,7435250
Baseline,1878166
Lotus,8309083
Baseline,1388292
Lotus,6556750
Baseline,1638458
Lotus,6799541
Baseline,1498583
Lotus,6238167
Baseline,1959333
Lotus,6436875
Baseline,1130000
Lotus,5414875
Baseline,1933458
Lotus,8415875
Baseline,1153209
Lotus,5019125
Baseline,2013375
Lotus,9183417
Baseline,1531084
Lotus,6121250
Baseline,1457416
Lotus,5936041
Baseline,1407958
Lotus,5639958
Baseline,1772792
Lotus,8359709
Baseline,1312083
Lotus,7125250
Baseline,2193333
Lotus,7450667
Baseline,1781292
Lotus,6507584
Baseline,1860541
Lotus,8352666
Baseline,1049708
Lotus,5202625
Baseline,1056417
Lotus,4994792
Baseline,1245334
Lotus,5943959
Baseline,1931583
Lotus,6863333
Baseline,1168917
Lotus,5672334
Baseline,1848959
Lotus,8529459
Baseline,1233167
Lotus,6148375
Baseline,1881042
Lotus,8923875
Baseline,1660958
Lotus,5497916
Baseline,1805666
Lotus,7883416
Baseline,1073250
Lotus,5266833
Baseline,1349833
Lotus,5920250
Baseline,1147208
Lotus,6921875
Baseline,5160375
Lotus,13488875
Baseline,896666
Lotus,4723041
Baseline,1570917
Lotus,7901875
Baseline,1790958
Lotus,6326250
Baseline,1602083
Lotus,6942291
Baseline,894750
Lotus,5306000
Baseline,1931833
Lotus,8986541
Baseline,1389250
Lotus,6566833
Baseline,1254417
Lotus,6194625
Baseline,1045959
Lotus,5444334
Baseline,1775750
Lotus,8407167
Baseline,1690875
Lotus,9442959
Baseline,1481291
Lotus,5718125
Baseline,1397584
Lotus,6722917
Baseline,1799333
Lotus,9773750
Baseline,1214958
Lotus,5999916
Baseline,1663791
Lotus,6753125
Baseline,967959
Lotus,4516875
Baseline,696292
Lotus,4287792
Baseline,782208
Lotus,4067708
Baseline,1558791
Lotus,6431500
Baseline,1226875
Lotus,5950791
Baseline,2200459
Lotus,7975542
Baseline,918500
Lotus,5031750
Baseline,1890042
Lotus,8644875
Baseline,823250
Lotus,5123709
Baseline,2201708
Lotus,8574125
Baseline,1399667
Lotus,5772042
Baseline,2277625
Lotus,9247417
Baseline,1341625
Lotus,6624791
Baseline,1748625
Lotus,10227583
Baseline,1418042
Lotus,6031000
Baseline,1757417
Lotus,8389375
Baseline,1133750
Lotus,5505000
Baseline,1745583
Lotus,7528125
Baseline,910458
Lotus,5468291
Baseline,1268292
Lotus,5786834
Baseline,992708
Lotus,5896916
Baseline,1372917
Lotus,6692917
Baseline,1299916
Lotus,6388458
Baseline,1878250
Lotus,8290542
Baseline,1436000
Lotus,8470875
Baseline,2124708
Lotus,6746667
Baseline,1419542
Lotus,6106083
Baseline,1940458
Lotus,8661208
Baseline,1144625
Lotus,5301500
Baseline,2065125
Lotus,7074166
Baseline,1365667
Lotus,5340083
Baseline,1736875
Lotus,7879000
Baseline,1016333
Lotus,4111625
Baseline,1417000
Lotus,6703666
Baseline,943041
Lotus,5110916
Baseline,1861166
Lotus,9376291
Baseline,1353542
Lotus,5544500
Baseline,1607583
Lotus,7074958
Baseline,1284417
Lotus,8133708
Baseline,2076750
Lotus,7588458
Baseline,1304292
Lotus,6420167
Baseline,1677500
Lotus,8026459
Baseline,1136416
Lotus,5881083
Baseline,1591750
Lotus,6921542
Baseline,1756375
Lotus,6817542
Baseline,1821708
Lotus,9524208
Baseline,1391792
Lotus,5717125
Baseline,1849708
Lotus,8699500
Baseline,959333
Lotus,5651250
Baseline,1872459
Lotus,9613625
Baseline,690833
Lotus,4184750
Baseline,1637667
Lotus,8106334
Baseline,1076500
Lotus,5309333
Baseline,2157459
Lotus,8498375
Baseline,1315708
Lotus,5129875
Baseline,1852708
Lotus,7060541
Baseline,995375
Lotus,5508750
Baseline,1253958
Lotus,7533250
Baseline,996042
Lotus,5803125
Baseline,1747541
Lotus,8869083
Baseline,1094542
Lotus,5597417
Baseline,1763750
Lotus,9681417
Baseline,1411000
Lotus,6330167
Baseline,1866375
Lotus,8163834
Baseline,1150625
Lotus,5485041
Baseline,1901458
Lotus,9219916
Baseline,1404417
Lotus,5969333
Baseline,2010708
Lotus,7102250
Baseline,1226042
Lotus,5416084
Baseline,1845500
Lotus,8236166
Baseline,1348417
Lotus,6478250
Baseline,2067625
Lotus,8471584
Baseline,944041
Lotus,5057375
Baseline,1905792
Lotus,8310375
Baseline,854125
Lotus,5090000
Baseline,1764667
Lotus,8050792
Baseline,1086000
Lotus,7615666
Baseline,1491458
Lotus,6993833
Baseline,1529041
Lotus,6381458
Baseline,1903917
Lotus,7152292
Baseline,873750
Lotus,4394708
Baseline,596167
Lotus,4006375
Baseline,625125
Lotus,5722625
Baseline,1415708
Lotus,6841208
Baseline,949667
Lotus,6806167
Baseline,1745166
Lotus,7407833
Baseline,1137667
Lotus,5248792
Baseline,2022083
Lotus,8005833
Baseline,1042916
Lotus,5045875
Baseline,1621583
Lotus,9064958
Baseline,907000
Lotus,5264416
Baseline,1760958
Lotus,7412583
Baseline,1423750
Lotus,6168125
Baseline,1362416
Lotus,7613916
Baseline,1200625
Lotus,5701750
Baseline,1251417
Lotus,14079042
Baseline,1285583
Lotus,5165542
Baseline,1333584
Lotus,6422792
Baseline,848542
Lotus,5310583
Baseline,1768375
Lotus,7639000
Baseline,994000
Lotus,5424833
Baseline,1828791
Lotus,7652625
Baseline,1162250
Lotus,5224292
Baseline,1892958
Lotus,7354750
Baseline,1196125
Lotus,5773292
Baseline,1592542
Lotus,6210334
Baseline,1337625
Lotus,6637417
Baseline,1797041
Lotus,7962333
Baseline,694459
Lotus,3846834
Baseline,1758875
Lotus,6544750
Baseline,1475083
Lotus,5714042
Baseline,1939500
Lotus,7548084
Baseline,1064500
Lotus,5107541
Baseline,1616250
Lotus,7246541
