topic,time_ns
Lotus,6298041
Baseline,1475167
Lotus,6278000
Baseline,1726500
Lotus,7449875
Baseline,1271709
Lotus,5410042
Baseline,1750958
Lotus,7071167
Baseline,1116792
Lotus,5206208
Baseline,1647666
Lotus,8189666
Baseline,1555541
Lotus,5862166
Baseline,1122334
Lotus,4922250
Baseline,2244750
Lotus,7211541
Baseline,1214083
Lotus,5138208
Baseline,1564042
Lotus,6770917
Baseline,1896208
Lotus,6799750
Baseline,868125
Lotus,4641041
Baseline,1568750
Lotus,7403416
Baseline,802583
Lotus,4475375
Baseline,9220083
Lotus,14662416
Baseline,1109250
Lotus,5206625
Baseline,1186250
Lotus,7756917
Baseline,1499375
Lotus,6761000
Baseline,1921709
Lotus,6510834
Baseline,1415375
Lotus,6216458
Baseline,1646125
Lotus,7599542
Baseline,1489209
Lotus,6179417
Baseline,2177292
Lotus,8291333
Baseline,1586500
Lotus,6128250
Baseline,1597250
Lotus,7441209
Baseline,1308541
Lotus,5594458
Baseline,1428416
Lotus,5934833
Baseline,1321750
Lotus,5390625
Baseline,3049125
Lotus,11898167
Baseline,1168583
Lotus,7123917
Baseline,542708
Lotus,2267166
Baseline,1582791
Lotus,6038333
Baseline,1751833
Lotus,6857208
Baseline,998542
Lotus,4863583
Baseline,1701084
Lotus,8369750
Baseline,930500
Lotus,5695833
Baseline,1625583
Lotus,8266666
Baseline,941959
Lotus,5011917
Baseline,1651000
Lotus,7176958
Baseline,647125
Lotus,4933666
Baseline,1502625
Lotus,7625333
Baseline,1317250
Lotus,5901500
Baseline,1815625
Lotus,6146542
Baseline,1198500
Lotus,5411958
Baseline,1567792
Lotus,6678167
Baseline,1324542
Lotus,5484000
Baseline,1879709
Lotus,7101375
Baseline,1450917
Lotus,5414167
Baseline,1762958
Lotus,7453625
Baseline,1244291
Lotus,6339000
Baseline,1765958
Lotus,6301791
Baseline,1184750
Lotus,5513250
Baseline,1452125
Lotus,6570709
Baseline,1260167
Lotus,5871375
Baseline,840708
Lotus,4839083
Baseline,1101250
Lotus,5600875
Baseline,1617417
Lotus,7955083
Baseline,731333
Lotus,4093083
Baseline,1489459
Lotus,6271459
Baseline,930625
Lotus,4731000
Baseline,1701708
Lotus,8440375
Baseline,1164333
Lotus,6921833
Baseline,1615625
Lotus,9374625
Baseline,1285208
Lotus,7117958
Baseline,591917
Lotus,3688792
Baseline,607750
Lotus,4179250
Baseline,1469333
Lotus,8125291
Baseline,1251917
Lotus,5327750
Baseline,1763417
Lotus,7594250
Baseline,1311708
Lotus,4476375
Baseline,1742875
Lotus,8386334
Baseline,911291
Lotus,4841541
Baseline,1687083
Lotus,8653292
Baseline,1199750
Lotus,5485625
Baseline,1633750
Lotus,7614583
Baseline,1303708
Lotus,5291958
Baseline,1656833
Lotus,8282375
Baseline,1343625
Lotus,5435333
Baseline,1222917
Lotus,5491167
Baseline,1244292
Lotus,5658125
Baseline,1754625
Lotus,7238375
Baseline,1367250
Lotus,5475875
Baseline,1660292
Lotus,6735125
Baseline,1090375
Lotus,6559000
Baseline,846958
Lotus,3949750
Baseline,1420041
Lotus,6312041
Baseline,1316541
Lotus,5450166
Baseline,2253750
Lotus,8471542
Baseline,1949000
Lotus,7711167
Baseline,1423834
Lotus,5645042
Baseline,1861125
Lotus,8683792
Baseline,989833
Lotus,4626708
Baseline,2264458
Lotus,10496583
Baseline,1232667
Lotus,5449875
Baseline,1352084
Lotus,6473709
Baseline,758416
Lotus,4655833
Baseline,1579167
Lotus,7541458
Baseline,866292
Lotus,6774542
Baseline,1711833
Lotus,6592291
Baseline,1083000
Lotus,5193875
Baseline,1576292
Lotus,7343625
Baseline,773791
Lotus,5458458
Baseline,1268500
Lotus,5033541
Baseline,1103041
Lotus,4724750
Baseline,1718000
Lotus,7075375
Baseline,1234000
Lotus,5246667
Baseline,1670458
Lotus,7158625
Baseline,1400417
Lotus,5235500
Baseline,1978834
Lotus,6789667
Baseline,991458
Lotus,5056208
Baseline,1533833
Lotus,7482875
Baseline,903292
Lotus,4995500
Baseline,1516375
Lotus,7823333
Baseline,1195667
Lotus,5623542
Baseline,1730291
Lotus,7795083
Baseline,780541
Lotus,4719500
Baseline,1165750
Lotus,6464084
Baseline,916958
Lotus,3986958
Baseline,1371750
Lotus,5444583
Baseline,1283541
Lotus,5840791
Baseline,1922792
Lotus,8505500
Baseline,813875
Lotus,4315875
Baseline,1629333
Lotus,6248333
Baseline,1015333
Lotus,4642583
Baseline,1763375
Lotus,9533042
Baseline,868375
Lotus,4156583
Baseline,2094041
Lotus,6942000
Baseline,1205791
Lotus,4841875
Baseline,1698250
Lotus,7409833
Baseline,1226458
Lotus,7768542
Baseline,1604333
Lotus,5497833
Baseline,1093750
Lotus,4967125
Baseline,1021000
Lotus,5273042
Baseline,881083
Lotus,4090458
Baseline,1986000
Lotus,7724042
Baseline,918875
Lotus,4876208
Baseline,1660917
Lotus,6125708
Baseline,1417875
Lotus,6085958
Baseline,1590375
Lotus,8414583
Baseline,843208
Lotus,4281583
Baseline,909750
Lotus,4138541
Baseline,959834
Lotus,5565167
Baseline,1569625
Lotus,8737500
Baseline,1188375
Lotus,6424500
Baseline,1705500
Lotus,6269458
Baseline,1074125
Lotus,5417666
Baseline,1541542
Lotus,8080500
Baseline,1098041
Lotus,4760541
Baseline,1681458
Lotus,8210416
Baseline,892000
Lotus,4528292
Baseline,1065917
Lotus,5877333
Baseline,827834
Lotus,4742250
Baseline,1737708
Lotus,6532375
Baseline,1094875
Lotus,4722416
Baseline,1486417
Lotus,7213542
Baseline,1574709
Lotus,5965792
Baseline,1925708
Lotus,8837166
Baseline,987459
Lotus,4791084
Baseline,2108541
Lotus,6563666
Baseline,1079917
Lotus,6451250
Baseline,1709458
Lotus,7382167
Baseline,1278708
Lotus,6227916
Baseline,1554750
Lotus,6746542
Baseline,1039375
Lotus,4964583
Baseline,1237500
Lotus,5854333
Baseline,1453834
Lotus,6044084
Baseline,1518750
Lotus,8044125
Baseline,1185958
Lotus,5975208
Baseline,1307667
Lotus,6209000
Baseline,739958
Lotus,4480375
Baseline,1596958
Lotus,7434958
Baseline,1355959
Lotus,6252875
Baseline,1642708
Lotus,7251875
Baseline,883791
Lotus,4644750
Baseline,1578584
Lotus,5985167
Baseline,1660791
Lotus,6273125
Baseline,1380792
Lotus,7533375
Baseline,1211209
Lotus,4813042
Baseline,843958
Lotus,4874750
Baseline,1283667
Lotus,5382750
Baseline,1530917
Lotus,5902417
Baseline,7848917
Lotus,11317209
Baseline,1596833
Lotus,8138791
Baseline,1145875
Lotus,5264500
Baseline,1694666
Lotus,7252625
Baseline,1205792
Lotus,5302500
Baseline,1638375
Lotus,8376459
Baseline,699167
Lotus,4429042
Baseline,1053000
Lotus,5697500
Baseline,1084500
Lotus,4588041
Baseline,1609834
Lotus,7178167
Baseline,1243709
Lotus,6067959
Baseline,1641666
Lotus,7630000
Baseline,1511250
Lotus,5932166
Baseline,1569792
Lotus,6208875
Baseline,1280041
Lotus,6564666
Baseline,1652708
Lotus,6591750
Baseline,1721584
Lotus,6241250
Baseline,991125
Lotus,5279083
Baseline,803958
Lotus,5377333
Baseline,1810542
Lotus,6542292
Baseline,1138459
Lotus,4734209
Baseline,1541291
Lotus,4958750
Baseline,1232416
Lotus,5889208
Baseline,1795500
Lotus,6741500
Baseline,990875
Lotus,4487458
Baseline,1863375
Lotus,7231125
Baseline,889375
Lotus,4028417
Baseline,1771917
Lotus,7479458
Baseline,1030000
Lotus,5161000
Baseline,1593709
Lotus,7373459
Baseline,952834
Lotus,5020917
Baseline,1868000
Lotus,6934875
Baseline,1397709
Lotus,5695459
Baseline,1890917
Lotus,6627000
Baseline,951709
Lotus,5150917
Baseline,1753292
Lotus,7410459
Baseline,1367375
Lotus,5166334
Baseline,1513917
Lotus,5785167
Baseline,925167
Lotus,4998834
Baseline,1591167
Lotus,7535917
Baseline,1253292
Lotus,5894542
Baseline,17942959
Lotus,23263542
Baseline,939334
Lotus,4039625
Baseline,675250
Lotus,4729459
Baseline,1138125
Lotus,4343542
Baseline,1190333
Lotus,5419708
Baseline,1062625
Lotus,4905500
Baseline,1405166
Lotus,38935208
Baseline,2914041
Lotus,8014708
Baseline,691959
Lotus,6555500
Baseline,880333
Lotus,7349916
Baseline,1050209
Lotus,5120459
Baseline,1135417
Lotus,4774334
Baseline,1778375
Lotus,7719208
Baseline,1578750
Lotus,21110958
Baseline,2592750
Lotus,18857750
Baseline,1196125
Lotus,5229292
Baseline,2705167
Lotus,14663625
Baseline,2268375
Lotus,10975209
Baseline,674166
Lotus,3467791
Baseline,2370292
Lotus,9797750
Baseline,3722042
Lotus,15114958
Baseline,1929500
Lotus,7130375
Baseline,3704333
Lotus,13885833
Baseline,833375
Lotus,4170958
Baseline,2207166
Lotus,7319875
Baseline,1021541
Lotus,5222541
Baseline,1235458
Lotus,7457500
Baseline,1043584
Lotus,5575459
Baseline,1498083
Lotus,6372208
Baseline,1043416
Lotus,5091125
Baseline,9796959
Lotus,23638584
Baseline,7460166
Lotus,13034541
Baseline,921708
Lotus,4328208
Baseline,4592709
Lotus,33277500
Baseline,615958
Lotus,3304333
Baseline,762916
Lotus,4466083
Baseline,854083
Lotus,6047666
Baseline,1744792
Lotus,5885500
Baseline,1555042
Lotus,10304458
Baseline,1469833
Lotus,5057792
Baseline,2052458
Lotus,7309083
Baseline,1333083
Lotus,5305667
Baseline,1958417
Lotus,10315542
Baseline,1174000
Lotus,5899250
Baseline,1341000
Lotus,6936625
Baseline,852792
Lotus,3959917
Baseline,1705541
Lotus,8570041
Baseline,1173250
Lotus,4412125
Baseline,2333834
Lotus,9354667
Baseline,943625
Lotus,4919791
Baseline,1822250
Lotus,5920375
Baseline,1362125
Lotus,6471834
Baseline,1644166
Lotus,6461791
Baseline,2648916
Lotus,10984666
Baseline,2059417
Lotus,9318917
Baseline,958500
Lotus,4451750
Baseline,2149583
Lotus,9396625
Baseline,1469041
Lotus,9863875
Baseline,1404709
Lotus,6831459
Baseline,1465416
Lotus,8849125
Baseline,3357291
Lotus,10967083
Baseline,936167
Lotus,4550792
Baseline,1832208
Lotus,8499083
Baseline,1210292
Lotus,6341250
Baseline,1808959
Lotus,9688625
Baseline,1289167
Lotus,5476750
Baseline,1605209
Lotus,9636709
Baseline,1374708
Lotus,5815583
Baseline,2049125
Lotus,10181917
Baseline,1297708
Lotus,6514125
Baseline,1070292
Lotus,6068083
Baseline,1493834
Lotus,5278000
Baseline,1383708
Lotus,7873708
Baseline,931250
Lotus,6981208
Baseline,1606834
Lotus,8288042
Baseline,1393875
Lotus,7077541
Baseline,2251042
Lotus,13958459
Baseline,1328125
Lotus,5190584
Baseline,1465458
Lotus,6020375
Baseline,1284250
Lotus,7070958
Baseline,1949250
Lotus,8234125
Baseline,839375
Lotus,4283500
Baseline,862709
Lotus,6311959
Baseline,1154666
Lotus,5253333
Baseline,3233208
Lotus,10141375
Baseline,873375
Lotus,3829042
Baseline,1305209
Lotus,8639500
Baseline,804375
Lotus,5940417
Baseline,1289666
Lotus,7809833
Baseline,1369833
Lotus,11308083
Baseline,1789958
Lotus,8347125
Baseline,1143625
Lotus,5291583
Baseline,1398750
Lotus,7169500
Baseline,1136833
Lotus,4744791
Baseline,2812500
Lotus,10324792
Baseline,851875
Lotus,5219208
Baseline,1206083
Lotus,7429583
Baseline,1377000
Lotus,6301583
Baseline,1882250
Lotus,7046708
Baseline,2029083
Lotus,16456375
Baseline,1331208
Lotus,8644875
Baseline,1699833
Lotus,8382625
Baseline,1205958
Lotus,7028208
Baseline,2645292
Lotus,9152917
Baseline,2343416
Lotus,9114166
Baseline,637458
Lotus,3215833
Baseline,952584
Lotus,5239459
Baseline,1467792
Lotus,6383000
Baseline,662292
Lotus,3279167
Baseline,588334
Lotus,3422834
Baseline,713042
Lotus,4231625
Baseline,1156791
Lotus,7036291
Baseline,1307292
Lotus,9226917
Baseline,1225250
Lotus,4627958
Baseline,2769083
Lotus,5649375
Baseline,1186584
Lotus,4846209
Baseline,615500
Lotus,4472417
Baseline,677000
Lotus,4166042
Baseline,904125
Lotus,6226375
Baseline,974666
Lotus,4523083
Baseline,1840541
Lotus,8616666
Baseline,1005708
Lotus,5436000
Baseline,1985417
Lotus,9076459
Baseline,872458
Lotus,5239916
Baseline,1192042
Lotus,5436750
Baseline,1113292
Lotus,4746250
Baseline,1737250
Lotus,7884750
Baseline,1324250
Lotus,5215042
Baseline,1697333
Lotus,9531750
Baseline,1158125
Lotus,6089792
Baseline,1690250
Lotus,8686417
Baseline,1070208
Lotus,5361917
Baseline,1822500
Lotus,8784625
Baseline,1374667
Lotus,6468000
Baseline,1917541
Lotus,6854125
Baseline,1274000
Lotus,5623292
Baseline,2114875
Lotus,8859459
Baseline,1162500
Lotus,5679500
Baseline,1611000
Lotus,6180042
Baseline,1145708
Lotus,4716125
Baseline,1685209
Lotus,6689792
Baseline,773250
Lotus,5666791
Baseline,1743125
Lotus,8041667
Baseline,1122250
Lotus,4710458
Baseline,1591167
Lotus,9272000
Baseline,1666459
Lotus,5771417
Baseline,1747000
Lotus,8972917
Baseline,1666625
Lotus,8512750
Baseline,2477000
Lotus,7770000
Baseline,1179375
Lotus,5898750
Baseline,1781708
Lotus,9239292
Baseline,2086250
Lotus,7131209
Baseline,1929209
Lotus,7693000
Baseline,1464708
Lotus,7295750
Baseline,1463959
Lotus,6516834
Baseline,1212542
Lotus,5720792
Baseline,1466000
Lotus,10070792
Baseline,1361791
Lotus,6265000
Baseline,1844292
Lotus,7058417
Baseline,1265417
Lotus,6313459
Baseline,1857583
Lotus,8732708
Baseline,1142416
Lotus,6409000
Baseline,1144042
Lotus,6790042
Baseline,1118334
Lotus,7197875
Baseline,1380333
Lotus,7384708
Baseline,1254000
Lotus,8112000
Baseline,2188541
Lotus,8028625
Baseline,1124209
Lotus,4997167
Baseline,1675667
Lotus,8587542
Baseline,1288792
Lotus,7499000
Baseline,1110167
Lotus,8488250
Baseline,1055167
Lotus,5185542
Baseline,2007667
Lotus,6878167
Baseline,1504666
Lotus,7336625
Baseline,1523291
Lotus,8960666
Baseline,1317000
Lotus,5633792
Baseline,1555792
Lotus,6763375
Baseline,1430917
Lotus,6715584
Baseline,1730458
Lotus,7924750
Baseline,925958
Lotus,6007250
Baseline,1209083
Lotus,4875625
Baseline,990375
Lotus,5146500
Baseline,2173167
Lotus,10430833
Baseline,1604666
Lotus,5821750
Baseline,1627458
Lotus,7858291
Baseline,1090541
Lotus,7270208
Baseline,813666
Lotus,5392916
Baseline,1399167
Lotus,6115084
Baseline,3448917
Lotus,9903834
Baseline,1053625
Lotus,14572625
Baseline,2222750
Lotus,11537583
Baseline,1764375
Lotus,8558250
Baseline,1795375
Lotus,7773500
Baseline,1165208
Lotus,6327375
Baseline,1200333
Lotus,6079833
Baseline,1774209
Lotus,16835917
Baseline,626833
Lotus,3969625
Baseline,759500
Lotus,5368583
Baseline,2961916
Lotus,7644500
Baseline,1473792
Lotus,5986459
Baseline,629250
Lotus,3756209
Baseline,1729333
Lotus,6855833
Baseline,2034667
Lotus,6655542
Baseline,3689000
Lotus,12821416
Baseline,1646667
Lotus,11270792
Baseline,3954042
Lotus,11408125
Baseline,2014292
Lotus,8434083
Baseline,2146916
Lotus,7349083
Baseline,2010625
Lotus,6615958
Baseline,1961833
Lotus,10083042
Baseline,1282708
Lotus,5603375
Baseline,3008542
Lotus,12657000
Baseline,899708
Lotus,3663291
Baseline,2602792
Lotus,8529834
Baseline,1238208
Lotus,6145250
Baseline,1821542
Lotus,7221917
Baseline,2080959
Lotus,8921375
Baseline,2068083
Lotus,9158041
Baseline,1460666
Lotus,6691708
Baseline,1257709
Lotus,5613667
Baseline,62130708
Lotus,66656458
Baseline,1343209
Lotus,6237584
Baseline,1171833
Lotus,5950417
Baseline,827500
Lotus,4340458
Baseline,1393542
Lotus,7285583
Baseline,7890125
Lotus,16156917
Baseline,2907416
Lotus,9523916
Baseline,1056875
Lotus,3823541
Baseline,1737625
Lotus,7113958
Baseline,1373208
Lotus,7585000
Baseline,2609166
Lotus,11094458
Baseline,2027792
Lotus,7283625
Baseline,1210125
Lotus,6338500
Baseline,3119250
Lotus,9627167
Baseline,1238750
Lotus,5848083
Baseline,2139459
Lotus,15635625
Baseline,3430625
Lotus,11417667
Baseline,1331500
Lotus,7708167
Baseline,1219541
Lotus,7492541
Baseline,1714584
Lotus,7106375
Baseline,1034291
Lotus,4441875
Baseline,3050333
Lotus,18068542
Baseline,8913375
Lotus,14388416
Baseline,1482459
Lotus,6824625
Baseline,1743583
Lotus,6855958
Baseline,1445042
Lotus,8214292
Baseline,2652583
Lotus,11353541
Baseline,1731000
Lotus,8324250
Baseline,1289583
Lotus,6883666
Baseline,2893917
Lotus,9551542
Baseline,1790083
Lotus,7758791
Baseline,1990834
Lotus,10028000
Baseline,1328041
Lotus,6424375
Baseline,2278125
Lotus,9164625
Baseline,1560166
Lotus,8981791
Baseline,1563875
Lotus,8308333
Baseline,1693583
Lotus,8983125
Baseline,1899542
Lotus,12488583
Baseline,1568541
Lotus,6621375
Baseline,2503500
Lotus,23954541
Baseline,2593625
Lotus,7483834
Baseline,3376166
Lotus,7196583
Baseline,1985000
Lotus,8298250
Baseline,2711292
Lotus,9522792
Baseline,2051792
Lotus,9291375
Baseline,1180375
Lotus,7785000
Baseline,1478542
Lotus,6110875
Baseline,2729666
Lotus,12668708
Baseline,2140250
Lotus,9481791
Baseline,1018583
Lotus,6191250
Baseline,1338542
Lotus,6048209
Baseline,1953208
Lotus,9051667
Baseline,1810166
Lotus,9887416
Baseline,11374833
Lotus,23055166
Baseline,1513167
Lotus,9037292
Baseline,2608375
Lotus,7393917
Baseline,3021292
Lotus,8824292
Baseline,1838708
Lotus,10589292
Baseline,9011708
Lotus,13951833
Baseline,1910125
Lotus,8073709
Baseline,1679167
Lotus,6762167
Baseline,1431208
Lotus,15486666
Baseline,1211583
Lotus,5440500
Baseline,2985458
Lotus,10382542
Baseline,2707125
Lotus,9407875
Baseline,2126958
Lotus,8380000
Baseline,1542208
Lotus,7117833
Baseline,1735875
Lotus,7882792
Baseline,1335916
Lotus,9714583
Baseline,1756541
Lotus,13399791
Baseline,1606042
Lotus,9137000
Baseline,1236167
Lotus,8345250
Baseline,1499792
Lotus,7173417
Baseline,1762583
Lotus,11518958
Baseline,1369084
Lotus,6615375
Baseline,1948459
Lotus,11686709
Baseline,1718666
Lotus,6854208
Baseline,1683625
Lotus,9307209
Baseline,1651375
Lotus,8623875
Baseline,1332250
Lotus,8249250
Baseline,1941541
Lotus,8429875
Baseline,1634083
Lotus,7442416
Baseline,1490292
Lotus,7780958
Baseline,2561083
Lotus,13536500
Baseline,1713375
Lotus,7603500
Baseline,2127459
Lotus,7834625
Baseline,1929542
Lotus,8915708
Baseline,1931041
Lotus,9871000
Baseline,1431125
Lotus,5160875
Baseline,2171583
Lotus,8579083
Baseline,1151166
Lotus,5689000
Baseline,1138541
Lotus,8380416
Baseline,962583
Lotus,4695250
Baseline,1486375
Lotus,9817292
Baseline,1995417
Lotus,9275208
Baseline,2707292
Lotus,10398750
Baseline,1209875
Lotus,5490166
Baseline,1605167
Lotus,10282167
Baseline,2596333
Lotus,11236166
Baseline,5277625
Lotus,16318291
Baseline,1520417
Lotus,7669375
Baseline,1986209
Lotus,10065875
Baseline,1318250
Lotus,8077292
Baseline,2391167
Lotus,10573250
Baseline,1521917
Lotus,6352334
Baseline,1461958
Lotus,8622500
Baseline,1037750
Lotus,5560959
Baseline,1278292
Lotus,8379959
Baseline,1601375
Lotus,7692583
Baseline,2697250
Lotus,8253708
Baseline,1109833
Lotus,6005625
Baseline,1475083
Lotus,7760375
Baseline,1579291
Lotus,7617291
Baseline,2148708
Lotus,8424708
Baseline,1771000
Lotus,7682875
Baseline,2369459
Lotus,8735084
Baseline,2020333
Lotus,9370458
Baseline,1456917
Lotus,12127667
Baseline,1671417
Lotus,9002584
Baseline,1973375
Lotus,8012250
Baseline,1491292
Lotus,5665292
Baseline,2607583
Lotus,7969583
Baseline,1106042
Lotus,5168625
Baseline,1010833
Lotus,7487666
Baseline,1284334
Lotus,5745334
Baseline,1670542
Lotus,8145833
Baseline,1084167
Lotus,5976875
Baseline,1087917
Lotus,8287125
Baseline,1574750
Lotus,6197959
Baseline,2319541
Lotus,8083166
Baseline,1480958
Lotus,5983917
Baseline,2237875
Lotus,8149166
Baseline,1671833
Lotus,11981250
Baseline,2009625
Lotus,8405333
Baseline,2211625
Lotus,11218750
Baseline,1434167
Lotus,5907792
Baseline,1793500
Lotus,8894125
Baseline,1063625
Lotus,9063875
Baseline,1605833
Lotus,8351625
Baseline,1696333
Lotus,11818500
Baseline,1786792
Lotus,8328417
Baseline,1424416
Lotus,12578166
Baseline,1451042
Lotus,7197459
Baseline,1777084
Lotus,16659125
Baseline,1882541
Lotus,7689333
Baseline,3996833
Lotus,13109458
Baseline,1094625
Lotus,5380542
Baseline,1313167
Lotus,8695125
Baseline,1209667
Lotus,6329375
Baseline,1841042
Lotus,7737333
Baseline,1612167
Lotus,6011042
Baseline,1452708
Lotus,7102125
Baseline,1196583
Lotus,5311458
Baseline,1618916
Lotus,7544708
Baseline,1993208
Lotus,9727542
Baseline,1998500
Lotus,11102583
Baseline,2015458
Lotus,9141625
Baseline,2529542
Lotus,9089125
Baseline,1859292
Lotus,9493125
Baseline,1733917
Lotus,7700250
Baseline,1711041
Lotus,7008708
Baseline,2089959
Lotus,9202792
Baseline,1592875
Lotus,7680708
Baseline,1291208
Lotus,9930583
Baseline,2490958
Lotus,9770000
Baseline,2041208
Lotus,9089833
Baseline,4869584
Lotus,9247334
Baseline,2001500
Lotus,9421416
Baseline,1380792
Lotus,6078459
Baseline,1616584
Lotus,7371917
Baseline,1555166
Lotus,7094291
Baseline,2062958
Lotus,11171708
Baseline,1302208
Lotus,7643375
Baseline,1484875
Lotus,10186750
Baseline,1637625
Lotus,8159958
Baseline,1821041
Lotus,9935083
Baseline,1951917
Lotus,9249584
Baseline,1646666
Lotus,8903083
Baseline,1664500
Lotus,7884125
Baseline,2686958
Lotus,13619625
Baseline,2103833
Lotus,9425583
Baseline,1913417
Lotus,8632959
Baseline,2033666
Lotus,9033708
Baseline,1928750
Lotus,9422875
Baseline,1312292
Lotus,6528084
Baseline,1948625
Lotus,8543375
Baseline,1586958
Lotus,8752542
Baseline,1046917
Lotus,7420042
Baseline,1758208
Lotus,8387875
Baseline,2096875
Lotus,10211584
Baseline,1587666
Lotus,6738375
Baseline,1617542
Lotus,8477667
Baseline,1099584
Lotus,5084750
Baseline,1164250
Lotus,8439125
Baseline,891542
Lotus,4476042
Baseline,2072541
Lotus,10680000
Baseline,1927125
Lotus,8473041
Baseline,1831750
Lotus,10136458
Baseline,2027041
Lotus,6549125
Baseline,1920250
Lotus,11570250
Baseline,931083
Lotus,5220958
Baseline,1754000
Lotus,9530667
Baseline,1416750
Lotus,6623375
Baseline,1724000
Lotus,9092417
Baseline,977875
Lotus,4699625
Baseline,2226958
Lotus,8499708
Baseline,1090125
Lotus,5461750
Baseline,1678750
Lotus,9634375
Baseline,3015792
Lotus,10299834
Baseline,1330959
Lotus,5716334
Baseline,2029667
Lotus,8964625
Baseline,1939875
Lotus,9684375
Baseline,1190666
Lotus,6133958
Baseline,1199500
Lotus,6641875
Baseline,1520292
Lotus,6860792
Baseline,2030666
Lotus,8719125
Baseline,1825209
Lotus,9664334
Baseline,1392792
Lotus,9485000
Baseline,1366958
Lotus,6541500
Baseline,1355792
Lotus,7763750
Baseline,1794625
Lotus,12907542
Baseline,1671834
Lotus,8630750
Baseline,1743709
Lotus,9561084
Baseline,1408375
Lotus,10373542
Baseline,1140875
Lotus,4847042
Baseline,1342625
Lotus,7640042
Baseline,1781708
Lotus,7933291
Baseline,894916
Lotus,4693666
Baseline,1872959
Lotus,8926375
Baseline,1107791
Lotus,7381541
Baseline,1241542
Lotus,5608167
Baseline,1227917
Lotus,5900042
Baseline,1745458
Lotus,7936500
Baseline,2193083
Lotus,10323083
Baseline,1606125
Lotus,8081958
Baseline,1198083
Lotus,7091167
Baseline,1282083
Lotus,6992000
Baseline,1777042
Lotus,9333750
Baseline,1196292
Lotus,5507708
Baseline,4562791
Lotus,14289416
Baseline,1680084
Lotus,6226334
Baseline,2457167
Lotus,12740542
Baseline,1869291
Lotus,8601041
Baseline,1261417
Lotus,6641375
Baseline,1208292
Lotus,6089792
Baseline,1459834
Lotus,7999792
Baseline,1879000
Lotus,8845333
Baseline,786625
Lotus,4260667
Baseline,2049125
Lotus,7472917
Baseline,6174125
Lotus,13929291
Baseline,1322250
Lotus,6827000
Baseline,1538458
Lotus,9283500
Baseline,1514958
Lotus,7700000
Baseline,1865959
Lotus,11579042
Baseline,954791
Lotus,5101625
Baseline,1104167
Lotus,7608042
Baseline,1072167
Lotus,6308250
Baseline,2256542
Lotus,11320459
Baseline,1458500
Lotus,7318667
Baseline,1829000
Lotus,11970500
Baseline,1558709
Lotus,8876959
Baseline,3257042
Lotus,10754292
Baseline,1608416
Lotus,6936541
Baseline,1820333
Lotus,8408792
Baseline,1568208
Lotus,8971625
Baseline,1493459
Lotus,8260125
Baseline,2021792
Lotus,9250292
Baseline,1796458
Lotus,8678708
Baseline,1464583
Lotus,5523291
Baseline,1691292
Lotus,7653542
Baseline,904458
Lotus,6833667
Baseline,2334291
Lotus,9306500
Baseline,853500
Lotus,4148333
Baseline,1052375
Lotus,10225833
Baseline,1491209
Lotus,9679042
Baseline,1494750
Lotus,7597250
Baseline,1946834
Lotus,6945625
Baseline,966416
Lotus,7736916
Baseline,1456667
Lotus,6569250
Baseline,1214917
Lotus,8950542
Baseline,1101500
Lotus,5407542
Baseline,1247958
Lotus,7150583
Baseline,1169959
Lotus,5092292
Baseline,2316417
Lotus,10413333
Baseline,1557833
Lotus,5746958
Baseline,1896000
Lotus,9189083
Baseline,2063791
Lotus,10006416
Baseline,2388334
Lotus,10698250
Baseline,1938458
Lotus,9193583
Baseline,2005792
Lotus,9145084
Baseline,1892416
Lotus,9049958
Baseline,2327125
Lotus,7505625
Baseline,1575792
Lotus,6893917
Baseline,1903500
Lotus,8820000
Baseline,1546000
Lotus,7100334
Baseline,1993250
Lotus,9683166
Baseline,1543583
Lotus,6871875
Baseline,2885333
Lotus,13049583
Baseline,1799542
Lotus,6347583
Baseline,2095000
Lotus,10435334
Baseline,1129542
Lotus,5574833
Baseline,1671792
Lotus,7945375
Baseline,2247958
Lotus,8112833
Baseline,1444875
Lotus,5614292
Baseline,1665750
Lotus,8096833
Baseline,47250875
Lotus,64505709
Baseline,890459
Lotus,5114792
Baseline,1366000
Lotus,7251709
Baseline,947875
Lotus,4884000
Baseline,615542
Lotus,4739084
Baseline,1021667
Lotus,4753375
Baseline,1097958
Lotus,4275125
Baseline,1370292
Lotus,6675458
Baseline,844500
Lotus,4357042
Baseline,1109041
Lotus,4457875
Baseline,1349500
Lotus,6975166
Baseline,1550875
Lotus,7091917
Baseline,1059208
Lotus,6712166
Baseline,1021208
Lotus,8264125
Baseline,1254583
Lotus,5155791
Baseline,1033375
Lotus,5298375
Baseline,1173375
Lotus,6849917
Baseline,1618125
Lotus,7997709
Baseline,1255500
Lotus,7230666
Baseline,1454208
Lotus,6498291
Baseline,1992792
Lotus,10577042
Baseline,1037541
Lotus,5718416
Baseline,1549917
Lotus,6762000
Baseline,1058958
Lotus,6058791
Baseline,1257333
Lotus,9662875
Baseline,1339834
Lotus,5730042
Baseline,1586833
Lotus,6599458
Baseline,3839167
Lotus,8891625
Baseline,835584
Lotus,7905125
Baseline,1799625
Lotus,7804125
Baseline,1068792
Lotus,7417500
Baseline,1136125
Lotus,8468333
Baseline,957167
Lotus,4756125
Baseline,1075042
Lotus,5738458
